GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,OPTAX.id,OPTAX.display-label,YEAR.id,ESTAB,RCPTOT,OPEX,PAYANN,PAYQTR1,EMP,ADMIN_PCT,IMPUT_PCT
Geographic identifier code,Id2,Geographic area name,2012 NAICS code,Meaning of 2012 NAICS code,Type of operation or tax status code,Meaning of Type of operation or tax status code,Year,Number of establishments,"Receipts/Revenue ($1,000)","Operating expenses ($1,000)","Annual payroll ($1,000)","First-quarter payroll ($1,000)",Number of paid employees for pay period including March 12,Percent of receipts/revenue from administrative records (%),Percent of receipts/revenue estimated (%)
330M200US218,218,"Des Moines-Ames-West Des Moines, IA CSA",6213401,Speech therapists and audiologists,A,All establishments,2012,10,0.00,N,D,D,0,D,D
330M200US218,218,"Des Moines-Ames-West Des Moines, IA CSA",6213402,Physical and occupational therapists,A,All establishments,2012,50,41508.00,N,22611,5175,541,12.7,0
330M200US218,218,"Des Moines-Ames-West Des Moines, IA CSA",62139,Offices of all other health practitioners,A,All establishments,2012,68,0.00,N,D,D,0,D,D
330M200US218,218,"Des Moines-Ames-West Des Moines, IA CSA",621391,Offices of podiatrists,A,All establishments,2012,21,0.00,N,D,D,0,D,D
330M200US218,218,"Des Moines-Ames-West Des Moines, IA CSA",621399,Offices of all other miscellaneous health practitioners,A,All establishments,2012,47,32071.00,N,14071,3592,311,9.8,5.7
330M200US218,218,"Des Moines-Ames-West Des Moines, IA CSA",6214,Outpatient care centers,A,All establishments,2012,69,0.00,N,D,D,0,D,D
330M200US218,218,"Des Moines-Ames-West Des Moines, IA CSA",62141,Family planning centers,A,All establishments,2012,12,0.00,N,D,D,0,D,D
330M200US218,218,"Des Moines-Ames-West Des Moines, IA CSA",621410,Family planning centers,A,All establishments,2012,12,0.00,N,D,D,0,D,D
330M200US218,218,"Des Moines-Ames-West Des Moines, IA CSA",62142,Outpatient mental health and substance abuse centers,A,All establishments,2012,29,25764.00,N,14056,3457,363,25.1,0.3
330M200US218,218,"Des Moines-Ames-West Des Moines, IA CSA",621420,Outpatient mental health and substance abuse centers,A,All establishments,2012,29,25764.00,N,14056,3457,363,25.1,0.3
330M200US218,218,"Des Moines-Ames-West Des Moines, IA CSA",62149,Other outpatient care centers,A,All establishments,2012,28,0.00,N,D,D,0,D,D
330M200US218,218,"Des Moines-Ames-West Des Moines, IA CSA",621492,Kidney dialysis centers,A,All establishments,2012,10,0.00,N,D,D,0,D,D
330M200US218,218,"Des Moines-Ames-West Des Moines, IA CSA",621493,Freestanding ambulatory surgical and emergency centers,A,All establishments,2012,8,41515.00,N,11642,2419,220,0,1.5
330M200US218,218,"Des Moines-Ames-West Des Moines, IA CSA",621498,All other outpatient care centers,A,All establishments,2012,10,0.00,N,D,D,0,D,D
330M200US218,218,"Des Moines-Ames-West Des Moines, IA CSA",6215,Medical and diagnostic laboratories,A,All establishments,2012,18,74043.00,N,25534,5013,206,5.8,4.4
330M200US218,218,"Des Moines-Ames-West Des Moines, IA CSA",62151,Medical and diagnostic laboratories,A,All establishments,2012,18,74043.00,N,25534,5013,206,5.8,4.4
330M200US218,218,"Des Moines-Ames-West Des Moines, IA CSA",621511,Medical laboratories,A,All establishments,2012,8,27465.00,N,5562,1168,69,1.9,11.8
330M200US218,218,"Des Moines-Ames-West Des Moines, IA CSA",621512,Diagnostic imaging centers,A,All establishments,2012,10,46578.00,N,19972,3845,137,8.1,0
330M200US218,218,"Des Moines-Ames-West Des Moines, IA CSA",6216,Home health care services,A,All establishments,2012,40,0.00,N,D,D,0,D,D
330M200US218,218,"Des Moines-Ames-West Des Moines, IA CSA",62161,Home health care services,A,All establishments,2012,40,0.00,N,D,D,0,D,D
330M200US218,218,"Des Moines-Ames-West Des Moines, IA CSA",621610,Home health care services,A,All establishments,2012,40,0.00,N,D,D,0,D,D
330M200US218,218,"Des Moines-Ames-West Des Moines, IA CSA",6219,Other ambulatory health care services,A,All establishments,2012,24,0.00,N,D,D,0,D,D
330M200US218,218,"Des Moines-Ames-West Des Moines, IA CSA",62191,Ambulance services,A,All establishments,2012,5,11007.00,N,2679,624,69,0,16.5
330M200US218,218,"Des Moines-Ames-West Des Moines, IA CSA",621910,Ambulance services,A,All establishments,2012,5,11007.00,N,2679,624,69,0,16.5
330M200US218,218,"Des Moines-Ames-West Des Moines, IA CSA",62199,All other ambulatory health care services,A,All establishments,2012,19,0.00,N,D,D,0,D,D
330M200US218,218,"Des Moines-Ames-West Des Moines, IA CSA",621991,Blood and organ banks,A,All establishments,2012,6,0.00,N,D,D,0,D,D
330M200US218,218,"Des Moines-Ames-West Des Moines, IA CSA",621999,All other miscellaneous ambulatory health care services,A,All establishments,2012,13,47942.00,N,10550,2602,200,0.5,0.8
330M200US218,218,"Des Moines-Ames-West Des Moines, IA CSA",622,Hospitals,A,All establishments,2012,13,1856644.00,N,710376,174285,12742,0,2.4
330M200US218,218,"Des Moines-Ames-West Des Moines, IA CSA",6221,General medical and surgical hospitals,A,All establishments,2012,13,1856644.00,N,710376,174285,12742,0,2.4
330M200US218,218,"Des Moines-Ames-West Des Moines, IA CSA",62211,General medical and surgical hospitals,A,All establishments,2012,13,1856644.00,N,710376,174285,12742,0,2.4
330M200US218,218,"Des Moines-Ames-West Des Moines, IA CSA",622110,General medical and surgical hospitals,A,All establishments,2012,13,1856644.00,N,710376,174285,12742,0,2.4
330M200US218,218,"Des Moines-Ames-West Des Moines, IA CSA",6221101,"General medical and surgical hospitals, government",A,All establishments,2012,8,0.00,N,D,D,0,D,D
330M200US218,218,"Des Moines-Ames-West Des Moines, IA CSA",6221102,"General medical and surgical hospitals, except government",A,All establishments,2012,5,0.00,N,D,D,0,D,D
330M200US218,218,"Des Moines-Ames-West Des Moines, IA CSA",623,Nursing and residential care facilities,A,All establishments,2012,169,0.00,N,D,D,0,D,D
330M200US218,218,"Des Moines-Ames-West Des Moines, IA CSA",6231,Nursing care facilities (skilled nursing facilities),A,All establishments,2012,57,233692.00,N,115560,28408,4516,15.6,5.2
330M200US218,218,"Des Moines-Ames-West Des Moines, IA CSA",62311,Nursing care facilities (skilled nursing facilities),A,All establishments,2012,57,233692.00,N,115560,28408,4516,15.6,5.2
330M200US218,218,"Des Moines-Ames-West Des Moines, IA CSA",623110,Nursing care facilities (skilled nursing facilities),A,All establishments,2012,57,233692.00,N,115560,28408,4516,15.6,5.2
330M200US218,218,"Des Moines-Ames-West Des Moines, IA CSA",6232,"Residential intellectual and developmental disability, mental health, and substance abuse facilities",A,All establishments,2012,49,0.00,N,D,D,0,D,D
330M200US218,218,"Des Moines-Ames-West Des Moines, IA CSA",62321,Residential intellectual and developmental disability facilities,A,All establishments,2012,36,0.00,N,D,D,0,D,D
330M200US218,218,"Des Moines-Ames-West Des Moines, IA CSA",623210,Residential intellectual and developmental disability facilities,A,All establishments,2012,36,0.00,N,D,D,0,D,D
330M200US218,218,"Des Moines-Ames-West Des Moines, IA CSA",62322,Residential mental health and substance abuse facilities,A,All establishments,2012,13,0.00,N,D,D,0,D,D
330M200US218,218,"Des Moines-Ames-West Des Moines, IA CSA",623220,Residential mental health and substance abuse facilities,A,All establishments,2012,13,0.00,N,D,D,0,D,D
330M200US218,218,"Des Moines-Ames-West Des Moines, IA CSA",6233,Continuing care retirement communities and assisted living facilities for the elderly,A,All establishments,2012,54,0.00,N,D,D,0,D,D
330M200US218,218,"Des Moines-Ames-West Des Moines, IA CSA",62331,Continuing care retirement communities and assisted living facilities for the elderly,A,All establishments,2012,54,0.00,N,D,D,0,D,D
330M200US218,218,"Des Moines-Ames-West Des Moines, IA CSA",623311,Continuing care retirement communities,A,All establishments,2012,25,0.00,N,D,D,0,D,D
330M200US218,218,"Des Moines-Ames-West Des Moines, IA CSA",623312,Assisted living facilities for the elderly,A,All establishments,2012,29,0.00,N,D,D,0,D,D
330M200US218,218,"Des Moines-Ames-West Des Moines, IA CSA",6239,Other residential care facilities,A,All establishments,2012,9,0.00,N,D,D,0,D,D
330M200US218,218,"Des Moines-Ames-West Des Moines, IA CSA",62399,Other residential care facilities,A,All establishments,2012,9,0.00,N,D,D,0,D,D
330M200US218,218,"Des Moines-Ames-West Des Moines, IA CSA",623990,Other residential care facilities,A,All establishments,2012,9,0.00,N,D,D,0,D,D
330M200US218,218,"Des Moines-Ames-West Des Moines, IA CSA",624,Social assistance,A,All establishments,2012,400,0.00,N,D,D,0,D,D
330M200US218,218,"Des Moines-Ames-West Des Moines, IA CSA",6241,Individual and family services,A,All establishments,2012,149,0.00,N,D,D,0,D,D
330M200US218,218,"Des Moines-Ames-West Des Moines, IA CSA",62411,Child and youth services,A,All establishments,2012,29,0.00,N,D,D,0,D,D
330M200US218,218,"Des Moines-Ames-West Des Moines, IA CSA",624110,Child and youth services,A,All establishments,2012,29,0.00,N,D,D,0,D,D
330M200US218,218,"Des Moines-Ames-West Des Moines, IA CSA",62412,Services for the elderly and persons with disabilities,A,All establishments,2012,50,0.00,N,D,D,0,D,D
330M200US218,218,"Des Moines-Ames-West Des Moines, IA CSA",624120,Services for the elderly and persons with disabilities,A,All establishments,2012,50,0.00,N,D,D,0,D,D
330M200US218,218,"Des Moines-Ames-West Des Moines, IA CSA",62419,Other individual and family services,A,All establishments,2012,70,0.00,N,D,D,0,D,D
330M200US218,218,"Des Moines-Ames-West Des Moines, IA CSA",624190,Other individual and family services,A,All establishments,2012,70,0.00,N,D,D,0,D,D
330M200US218,218,"Des Moines-Ames-West Des Moines, IA CSA",6242,"Community food and housing, and emergency and other relief services",A,All establishments,2012,43,0.00,N,D,D,0,D,D
330M200US218,218,"Des Moines-Ames-West Des Moines, IA CSA",62421,Community food services,A,All establishments,2012,12,0.00,N,D,D,0,D,D
330M200US218,218,"Des Moines-Ames-West Des Moines, IA CSA",624210,Community food services,A,All establishments,2012,12,0.00,N,D,D,0,D,D
330M200US218,218,"Des Moines-Ames-West Des Moines, IA CSA",62422,Community housing services,A,All establishments,2012,27,0.00,N,D,D,0,D,D
330M200US218,218,"Des Moines-Ames-West Des Moines, IA CSA",624221,Temporary shelters,A,All establishments,2012,15,18235.00,N,9924,2447,382,31.8,4.5
330M200US218,218,"Des Moines-Ames-West Des Moines, IA CSA",624229,Other community housing services,A,All establishments,2012,12,0.00,N,D,D,0,D,D
330M200US218,218,"Des Moines-Ames-West Des Moines, IA CSA",62423,Emergency and other relief services,A,All establishments,2012,4,0.00,N,D,D,0,D,D
330M200US218,218,"Des Moines-Ames-West Des Moines, IA CSA",624230,Emergency and other relief services,A,All establishments,2012,4,0.00,N,D,D,0,D,D
330M200US218,218,"Des Moines-Ames-West Des Moines, IA CSA",6243,Vocational rehabilitation services,A,All establishments,2012,16,0.00,N,D,D,0,D,D
330M200US218,218,"Des Moines-Ames-West Des Moines, IA CSA",62431,Vocational rehabilitation services,A,All establishments,2012,16,0.00,N,D,D,0,D,D
330M200US218,218,"Des Moines-Ames-West Des Moines, IA CSA",624310,Vocational rehabilitation services,A,All establishments,2012,16,0.00,N,D,D,0,D,D
330M200US218,218,"Des Moines-Ames-West Des Moines, IA CSA",6244,Child day care services,A,All establishments,2012,192,0.00,N,D,D,0,D,D
330M200US218,218,"Des Moines-Ames-West Des Moines, IA CSA",62441,Child day care services,A,All establishments,2012,192,0.00,N,D,D,0,D,D
330M200US218,218,"Des Moines-Ames-West Des Moines, IA CSA",624410,Child day care services,A,All establishments,2012,192,0.00,N,D,D,0,D,D
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",62,Health care and social assistance,A,All establishments,2012,15245,37023857.00,N,15106443,3545302,325449,12.2,7.2
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",621,Ambulatory health care services,A,All establishments,2012,11050,14126291.00,N,6105192,1342559,118344,27.2,7.4
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",6211,Offices of physicians,A,All establishments,2012,4246,6472924.00,N,3102726,639846,39158,32.1,8.8
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",62111,Offices of physicians,A,All establishments,2012,4246,6472924.00,N,3102726,639846,39158,32.1,8.8
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",621111,Offices of physicians (except mental health specialists),A,All establishments,2012,3999,6382570.00,N,3066381,631737,38464,31.8,8.9
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",621112,"Offices of physicians, mental health specialists",A,All establishments,2012,247,90354.00,N,36345,8109,694,51.8,4.8
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",6212,Offices of dentists,A,All establishments,2012,2541,1942891.00,N,761538,174833,18060,35.9,5
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",62121,Offices of dentists,A,All establishments,2012,2541,1942891.00,N,761538,174833,18060,35.9,5
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",621210,Offices of dentists,A,All establishments,2012,2541,1942891.00,N,761538,174833,18060,35.9,5
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",6213,Offices of other health practitioners,A,All establishments,2012,2387,1217947.00,N,512340,116882,14105,37,7.4
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",62131,Offices of chiropractors,A,All establishments,2012,700,204188.00,N,68727,16532,2565,48.9,7.9
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",621310,Offices of chiropractors,A,All establishments,2012,700,204188.00,N,68727,16532,2565,48.9,7.9
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",62132,Offices of optometrists,A,All establishments,2012,258,153985.00,N,52250,12346,1455,32.2,3.7
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",621320,Offices of optometrists,A,All establishments,2012,258,153985.00,N,52250,12346,1455,32.2,3.7
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",62133,Offices of mental health practitioners (except physicians),A,All establishments,2012,362,127575.00,N,49067,10500,1379,41.4,4.1
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",621330,Offices of mental health practitioners (except physicians),A,All establishments,2012,362,127575.00,N,49067,10500,1379,41.4,4.1
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",62134,"Offices of physical, occupational and speech therapists, and audiologists",A,All establishments,2012,619,552270.00,N,273813,63023,6869,31.4,7.6
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",621340,"Offices of physical, occupational and speech therapists, and audiologists",A,All establishments,2012,619,552270.00,N,273813,63023,6869,31.4,7.6
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",6213401,Speech therapists and audiologists,A,All establishments,2012,45,29882.00,N,10414,2489,295,43.5,10.3
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",6213402,Physical and occupational therapists,A,All establishments,2012,574,522388.00,N,263399,60534,6574,30.7,7.4
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",62139,Offices of all other health practitioners,A,All establishments,2012,448,179929.00,N,68483,14481,1837,41.8,11.7
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",621391,Offices of podiatrists,A,All establishments,2012,272,138701.00,N,56097,11728,1402,37.5,12.5
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",621399,Offices of all other miscellaneous health practitioners,A,All establishments,2012,176,41228.00,N,12386,2753,435,56.5,9.1
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",6214,Outpatient care centers,A,All establishments,2012,568,1905999.00,N,659219,156318,14923,8.4,4.6
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",62141,Family planning centers,A,All establishments,2012,33,0.00,N,D,D,0,D,D
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",621410,Family planning centers,A,All establishments,2012,33,0.00,N,D,D,0,D,D
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",62142,Outpatient mental health and substance abuse centers,A,All establishments,2012,158,0.00,N,D,D,0,D,D
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",621420,Outpatient mental health and substance abuse centers,A,All establishments,2012,158,0.00,N,D,D,0,D,D
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",62149,Other outpatient care centers,A,All establishments,2012,377,1509931.00,N,505127,119469,10607,7.1,4.2
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",621492,Kidney dialysis centers,A,All establishments,2012,100,0.00,N,D,D,0,D,D
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",621493,Freestanding ambulatory surgical and emergency centers,A,All establishments,2012,92,0.00,N,D,D,0,D,D
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",621498,All other outpatient care centers,A,All establishments,2012,185,807398.00,N,316505,75625,5413,5.8,5.3
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",6215,Medical and diagnostic laboratories,A,All establishments,2012,222,847835.00,N,239390,58036,4891,7.7,8.9
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",62151,Medical and diagnostic laboratories,A,All establishments,2012,222,847835.00,N,239390,58036,4891,7.7,8.9
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",621511,Medical laboratories,A,All establishments,2012,81,0.00,N,D,D,0,D,D
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",621512,Diagnostic imaging centers,A,All establishments,2012,141,0.00,N,D,D,0,D,D
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",6216,Home health care services,A,All establishments,2012,956,0.00,N,D,D,0,D,D
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",62161,Home health care services,A,All establishments,2012,956,0.00,N,D,D,0,D,D
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",621610,Home health care services,A,All establishments,2012,956,0.00,N,D,D,0,D,D
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",6219,Other ambulatory health care services,A,All establishments,2012,130,0.00,N,D,D,0,D,D
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",62191,Ambulance services,A,All establishments,2012,42,0.00,N,D,D,0,D,D
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",621910,Ambulance services,A,All establishments,2012,42,0.00,N,D,D,0,D,D
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",62199,All other ambulatory health care services,A,All establishments,2012,88,0.00,N,D,D,0,D,D
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",621991,Blood and organ banks,A,All establishments,2012,9,0.00,N,D,D,0,D,D
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",621999,All other miscellaneous ambulatory health care services,A,All establishments,2012,79,0.00,N,D,D,0,D,D
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",622,Hospitals,A,All establishments,2012,73,0.00,N,D,D,0,D,D
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",6221,General medical and surgical hospitals,A,All establishments,2012,52,16691264.00,N,6618665,1613491,111090,0,5.3
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",62211,General medical and surgical hospitals,A,All establishments,2012,52,16691264.00,N,6618665,1613491,111090,0,5.3
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",622110,General medical and surgical hospitals,A,All establishments,2012,52,16691264.00,N,6618665,1613491,111090,0,5.3
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",6221101,"General medical and surgical hospitals, government",A,All establishments,2012,3,907115.00,N,385134,93628,5691,0,0
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",6221102,"General medical and surgical hospitals, except government",A,All establishments,2012,49,15784149.00,N,6233531,1519863,105399,0,5.6
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",6222,Psychiatric and substance abuse hospitals,A,All establishments,2012,9,0.00,N,D,D,0,D,D
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",62221,Psychiatric and substance abuse hospitals,A,All establishments,2012,9,0.00,N,D,D,0,D,D
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",622210,Psychiatric and substance abuse hospitals,A,All establishments,2012,9,0.00,N,D,D,0,D,D
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",6222101,"Psychiatric and substance abuse hospitals, government",A,All establishments,2012,2,0.00,N,D,D,0,D,D
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",6222102,"Psychiatric and substance abuse hospitals, except government",A,All establishments,2012,7,0.00,N,D,D,0,D,D
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",6223,Specialty (except psychiatric and substance abuse) hospitals,A,All establishments,2012,12,0.00,N,D,D,0,D,D
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",62231,Specialty (except psychiatric and substance abuse) hospitals,A,All establishments,2012,12,0.00,N,D,D,0,D,D
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",622310,Specialty (except psychiatric and substance abuse) hospitals,A,All establishments,2012,12,0.00,N,D,D,0,D,D
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",623,Nursing and residential care facilities,A,All establishments,2012,1789,0.00,N,D,D,0,D,D
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",6231,Nursing care facilities (skilled nursing facilities),A,All establishments,2012,246,0.00,N,D,D,0,D,D
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",62311,Nursing care facilities (skilled nursing facilities),A,All establishments,2012,246,0.00,N,D,D,0,D,D
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",623110,Nursing care facilities (skilled nursing facilities),A,All establishments,2012,246,0.00,N,D,D,0,D,D
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",6232,"Residential intellectual and developmental disability, mental health, and substance abuse facilities",A,All establishments,2012,1121,0.00,N,D,D,0,D,D
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",62321,Residential intellectual and developmental disability facilities,A,All establishments,2012,1021,0.00,N,D,D,0,D,D
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",623210,Residential intellectual and developmental disability facilities,A,All establishments,2012,1021,0.00,N,D,D,0,D,D
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",62322,Residential mental health and substance abuse facilities,A,All establishments,2012,100,0.00,N,D,D,0,D,D
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",623220,Residential mental health and substance abuse facilities,A,All establishments,2012,100,0.00,N,D,D,0,D,D
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",6233,Continuing care retirement communities and assisted living facilities for the elderly,A,All establishments,2012,344,0.00,N,D,D,0,D,D
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",62331,Continuing care retirement communities and assisted living facilities for the elderly,A,All establishments,2012,344,0.00,N,D,D,0,D,D
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",623311,Continuing care retirement communities,A,All establishments,2012,51,0.00,N,D,D,0,D,D
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",623312,Assisted living facilities for the elderly,A,All establishments,2012,293,0.00,N,D,D,0,D,D
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",6239,Other residential care facilities,A,All establishments,2012,78,0.00,N,D,D,0,D,D
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",62399,Other residential care facilities,A,All establishments,2012,78,0.00,N,D,D,0,D,D
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",623990,Other residential care facilities,A,All establishments,2012,78,0.00,N,D,D,0,D,D
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",624,Social assistance,A,All establishments,2012,2333,0.00,N,D,D,0,D,D
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",6241,Individual and family services,A,All establishments,2012,933,0.00,N,D,D,0,D,D
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",62411,Child and youth services,A,All establishments,2012,134,0.00,N,D,D,0,D,D
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",624110,Child and youth services,A,All establishments,2012,134,0.00,N,D,D,0,D,D
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",62412,Services for the elderly and persons with disabilities,A,All establishments,2012,472,0.00,N,D,D,0,D,D
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",624120,Services for the elderly and persons with disabilities,A,All establishments,2012,472,0.00,N,D,D,0,D,D
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",62419,Other individual and family services,A,All establishments,2012,327,0.00,N,D,D,0,D,D
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",624190,Other individual and family services,A,All establishments,2012,327,0.00,N,D,D,0,D,D
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",6242,"Community food and housing, and emergency and other relief services",A,All establishments,2012,150,0.00,N,D,D,0,D,D
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",62421,Community food services,A,All establishments,2012,38,0.00,N,D,D,0,D,D
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",624210,Community food services,A,All establishments,2012,38,0.00,N,D,D,0,D,D
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",62422,Community housing services,A,All establishments,2012,94,0.00,N,D,D,0,D,D
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",624221,Temporary shelters,A,All establishments,2012,35,53631.00,N,22965,5779,903,18.8,9.2
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",624229,Other community housing services,A,All establishments,2012,59,0.00,N,D,D,0,D,D
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",62423,Emergency and other relief services,A,All establishments,2012,18,0.00,N,D,D,0,D,D
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",624230,Emergency and other relief services,A,All establishments,2012,18,0.00,N,D,D,0,D,D
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",6243,Vocational rehabilitation services,A,All establishments,2012,159,0.00,N,D,D,0,D,D
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",62431,Vocational rehabilitation services,A,All establishments,2012,159,0.00,N,D,D,0,D,D
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",624310,Vocational rehabilitation services,A,All establishments,2012,159,0.00,N,D,D,0,D,D
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",6244,Child day care services,A,All establishments,2012,1091,0.00,N,D,D,0,D,D
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",62441,Child day care services,A,All establishments,2012,1091,0.00,N,D,D,0,D,D
330M200US220,220,"Detroit-Warren-Ann Arbor, MI CSA",624410,Child day care services,A,All establishments,2012,1091,0.00,N,D,D,0,D,D
330M200US221,221,"Dixon-Sterling, IL CSA",62,Health care and social assistance,A,All establishments,2012,179,427943.00,N,171245,42367,5205,9.7,60.4
330M200US221,221,"Dixon-Sterling, IL CSA",621,Ambulatory health care services,A,All establishments,2012,93,0.00,N,D,D,0,D,D
330M200US221,221,"Dixon-Sterling, IL CSA",6211,Offices of physicians,A,All establishments,2012,16,0.00,N,D,D,0,D,D
330M200US221,221,"Dixon-Sterling, IL CSA",62111,Offices of physicians,A,All establishments,2012,16,0.00,N,D,D,0,D,D
330M200US221,221,"Dixon-Sterling, IL CSA",621111,Offices of physicians (except mental health specialists),A,All establishments,2012,16,0.00,N,D,D,0,D,D
330M200US221,221,"Dixon-Sterling, IL CSA",6212,Offices of dentists,A,All establishments,2012,29,23331.00,N,11898,2844,300,29.6,3.6
330M200US221,221,"Dixon-Sterling, IL CSA",62121,Offices of dentists,A,All establishments,2012,29,23331.00,N,11898,2844,300,29.6,3.6
330M200US221,221,"Dixon-Sterling, IL CSA",621210,Offices of dentists,A,All establishments,2012,29,23331.00,N,11898,2844,300,29.6,3.6
330M200US221,221,"Dixon-Sterling, IL CSA",6213,Offices of other health practitioners,A,All establishments,2012,37,0.00,N,D,D,0,D,D
